Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-02-02 00:00:00-05:00,132.00314951845078,132.56722577893618,130.9139069960329,131.28347778320312,83305400,0.0,0.0,AAPL
2021-02-03 00:00:00-05:00,132.0322866567034,132.0420215734524,129.94132744974428,130.26226806640625,89880900,0.0,0.0,AAPL
2021-02-04 00:00:00-05:00,132.55748642168908,133.62727378925396,130.89443296109326,133.6175537109375,84183100,0.0,0.0,AAPL
2021-02-05 00:00:00-05:00,133.77831254493844,133.84648451427685,132.32705363193958,133.20364379882812,75693800,0.205,0.0,AAPL
2021-02-08 00:00:00-05:00,132.49261062393538,133.39843419416206,131.411474992241,133.3497314453125,71297200,0.0,0.0,AAPL
2021-02-09 00:00:00-05:00,133.06726715184539,134.29451105529114,132.31730127973145,132.47312927246094,76774200,0.0,0.0,AAPL
2021-02-10 00:00:00-05:00,132.9308835611612,133.42763071013312,130.9049714138388,131.86923217773438,73046600,0.0,0.0,AAPL
2021-02-11 00:00:00-05:00,132.36597838425936,132.84324151471785,130.29137814000228,131.6160125732422,64280000,0.0,0.0,AAPL
2021-02-12 00:00:00-05:00,130.85628214072338,132.00558952807881,130.2134416383095,131.84974670410156,60145100,0.0,0.0,AAPL
2021-02-16 00:00:00-05:00,131.96664818421948,132.47311511495084,129.33684859330893,129.72645568847656,80576300,0.0,0.0,AAPL
2021-02-17 00:00:00-05:00,127.83691804290048,128.78169493091983,126.10320712430666,127.43757629394531,97918500,0.0,0.0,AAPL
2021-02-18 00:00:00-05:00,125.84023543219843,126.61943492722637,124.09678975209331,126.33698272705078,96856700,0.0,0.0,AAPL
2021-02-19 00:00:00-05:00,126.853201614987,127.31098076958226,125.4506454700138,126.49281311035156,87668800,0.0,0.0,AAPL
2021-02-22 00:00:00-05:00,124.68116007602796,126.34669893995918,122.33383475744539,122.72343444824219,103916400,0.0,0.0,AAPL
2021-02-23 00:00:00-05:00,120.54170772135137,123.41499201171895,115.31134823227501,122.58709716796875,158273000,0.0,0.0,AAPL
2021-02-24 00:00:00-05:00,121.691012957123,122.29488547484925,119.0514857660057,122.09034729003906,111039900,0.0,0.0,AAPL
2021-02-25 00:00:00-05:00,121.43775757680415,123.17146835413952,117.4054168564186,117.84371185302734,148199500,0.0,0.0,AAPL
2021-02-26 00:00:00-05:00,119.40210545733144,121.60333738053185,118.04825229910983,118.10669708251953,164560400,0.0,0.0,AAPL
2021-03-01 00:00:00-05:00,120.53194563410155,124.60324720609326,119.59691082635653,124.46688842773438,116307900,0.0,0.0,AAPL
2021-03-02 00:00:00-05:00,125.07077944616279,125.3727157063762,121.75919289657611,121.8663330078125,102260900,0.0,0.0,AAPL
2021-03-03 00:00:00-05:00,121.56438254510716,122.44098002866822,118.6716145648539,118.88589477539062,112966300,0.0,0.0,AAPL
2021-03-04 00:00:00-05:00,118.58395606502583,120.38584631369558,115.53535272389263,117.0060806274414,178155000,0.0,0.0,AAPL
2021-03-05 00:00:00-05:00,117.83398211644732,118.7690169305712,114.5126538027712,118.26253509521484,153766600,0.0,0.0,AAPL
2021-03-08 00:00:00-05:00,117.78528102761602,117.85346041822143,113.18802088680535,113.33412170410156,154376600,0.0,0.0,AAPL
2021-03-09 00:00:00-05:00,115.93470289838993,118.88590857647793,115.700946019303,117.94113159179688,129525800,0.0,0.0,AAPL
2021-03-10 00:00:00-05:00,118.52553226949556,118.99304601715157,116.34377667711071,116.86000061035156,111943300,0.0,0.0,AAPL
2021-03-11 00:00:00-05:00,119.35340946888309,120.00598467048323,118.10669641776761,118.78849029541016,103026500,0.0,0.0,AAPL
2021-03-12 00:00:00-05:00,117.26904549651593,118.01901867113014,116.06129330333414,117.88265991210938,88105100,0.0,0.0,AAPL
2021-03-15 00:00:00-04:00,118.25279852383531,120.77544332973144,117.28853761790177,120.76570129394531,92403800,0.0,0.0,AAPL
2021-03-16 00:00:00-04:00,122.4312508542222,123.9117284110974,121.47673927373422,122.30463409423828,115227900,0.0,0.0,AAPL
2021-03-17 00:00:00-04:00,120.82412733336126,122.58705655635659,119.15858872913417,121.51566314697266,111932600,0.0,0.0,AAPL
2021-03-18 00:00:00-04:00,119.68457913932171,119.97678079779097,117.19115272943903,117.39569091796875,121229700,0.0,0.0,AAPL
2021-03-19 00:00:00-04:00,116.78208730000807,118.27229954970673,116.56780705450936,116.86974334716797,185549500,0.0,0.0,AAPL
2021-03-22 00:00:00-04:00,117.20089594056832,120.64884136246526,117.13271654370864,120.18132019042969,111912300,0.0,0.0,AAPL
2021-03-23 00:00:00-04:00,120.12287382459728,121.0092059173222,118.96381673388366,119.3534164428711,95467100,0.0,0.0,AAPL
2021-03-24 00:00:00-04:00,119.62614392900645,119.7040653634643,116.94765592524341,116.96713256835938,88530500,0.0,0.0,AAPL
2021-03-25 00:00:00-04:00,116.43142597838931,118.4962991670475,115.90546750304253,117.45411682128906,98844700,0.0,0.0,AAPL
2021-03-26 00:00:00-04:00,117.22039219836616,118.32101220026696,115.82757791717168,118.05802917480469,94071200,0.0,0.0,AAPL
2021-03-29 00:00:00-04:00,118.48657071923124,119.39238695881983,117.59049651669116,118.23332977294922,80819200,0.0,0.0,AAPL
2021-03-30 00:00:00-04:00,116.9865892307034,117.26904879118068,115.76909496881613,116.78205108642578,85671900,0.0,0.0,AAPL
2021-03-31 00:00:00-04:00,118.48656634745086,120.30793336547684,117.99956854695249,118.97356414794922,118323800,0.0,0.0,AAPL
2021-04-01 00:00:00-04:00,120.44428559619276,120.95075998024407,119.30470522783453,119.80144500732422,75089100,0.0,0.0,AAPL
2021-04-05 00:00:00-04:00,120.6488353850815,122.87928615898178,119.86963594729222,122.62604522705078,88651200,0.0,0.0,AAPL
2021-04-06 00:00:00-04:00,123.21044576616356,123.82406033078875,122.3825509764638,122.92798614501953,80171300,0.0,0.0,AAPL
2021-04-07 00:00:00-04:00,122.55785759372996,124.59350465582355,121.88579830959569,124.57402801513672,83466700,0.0,0.0,AAPL
2021-04-08 00:00:00-04:00,125.59670230378828,126.99925804035509,125.17789142072495,126.97003936767578,88844600,0.0,0.0,AAPL
2021-04-09 00:00:00-04:00,126.42465924809835,129.58039616425768,126.10323884700867,129.54144287109375,106686700,0.0,0.0,AAPL
2021-04-12 00:00:00-04:00,129.07386893551856,129.395289186928,127.23301830434795,127.82715606689453,91420000,0.0,0.0,AAPL
2021-04-13 00:00:00-04:00,128.99597765783932,131.15824904554103,128.49923039780398,130.93421936035156,91266500,0.0,0.0,AAPL
2021-04-14 00:00:00-04:00,131.43094899145666,131.48938634080065,128.2362450900617,128.59661865234375,87222800,0.0,0.0,AAPL
2021-04-15 00:00:00-04:00,130.34008581919048,131.48939338315375,130.1647588997771,131.0023956298828,89347100,0.0,0.0,AAPL
2021-04-16 00:00:00-04:00,130.80759290041487,131.16796646381349,129.81411337251544,130.67123413085938,84922400,0.0,0.0,AAPL
2021-04-19 00:00:00-04:00,130.03812614844625,131.94716375459052,129.87254870669761,131.3335418701172,94264200,0.0,0.0,AAPL
2021-04-20 00:00:00-04:00,131.5088638445784,132.00559615119002,128.3823320528723,129.64852905273438,94812300,0.0,0.0,AAPL
2021-04-21 00:00:00-04:00,128.91808773896722,130.27194133858555,127.88565454440895,130.0284423828125,68847100,0.0,0.0,AAPL
2021-04-22 00:00:00-04:00,129.58037371612286,130.66150947358742,127.99277092528317,128.5089874267578,84566500,0.0,0.0,AAPL
2021-04-23 00:00:00-04:00,128.72323846633472,131.6062565911259,128.72323846633472,130.8270721435547,78657500,0.0,0.0,AAPL
2021-04-26 00:00:00-04:00,131.32378436155327,131.54779911284922,130.0868062042445,131.21664428710938,66905100,0.0,0.0,AAPL
2021-04-27 00:00:00-04:00,131.49910550928877,131.8887125625008,130.62251564804316,130.89523315429688,66015800,0.0,0.0,AAPL
2021-04-28 00:00:00-04:00,130.81733580986761,131.5088791677975,129.61932548257246,130.1063232421875,107760100,0.0,0.0,AAPL
2021-04-29 00:00:00-04:00,132.92116293750138,133.5055661641117,129.0056969879915,130.0089111328125,151101000,0.0,0.0,AAPL
2021-04-30 00:00:00-04:00,128.35314426527148,130.08685531571498,127.66161568350715,128.04147338867188,109839500,0.0,0.0,AAPL
2021-05-03 00:00:00-04:00,128.6063555356659,130.58358001612103,128.40182480933737,129.09335327148438,75135100,0.0,0.0,AAPL
2021-05-04 00:00:00-04:00,127.77847076247717,128.07067238199318,123.40522566029897,124.52532196044922,137564700,0.0,0.0,AAPL
2021-05-05 00:00:00-04:00,125.84020778231982,127.05770208141733,124.64219755336535,124.7688217163086,84000900,0.0,0.0,AAPL
2021-05-06 00:00:00-04:00,124.56429785702491,126.37593028448455,123.8240591134078,126.36619567871094,78128300,0.0,0.0,AAPL
2021-05-07 00:00:00-04:00,127.66380595625425,128.0638111341248,126.3271553590937,127.03939056396484,78973300,0.22,0.0,AAPL
2021-05-10 00:00:00-04:00,126.25888455817044,126.38570894939902,123.72218831224927,123.76121520996094,88071200,0.0,0.0,AAPL
2021-05-11 00:00:00-04:00,120.4927732833166,123.19532046962064,119.78054551827158,122.8440933227539,126142800,0.0,0.0,AAPL
2021-05-12 00:00:00-04:00,120.39521236408822,121.60501628867115,119.27321336720668,119.78054809570312,112172300,0.0,0.0,AAPL
2021-05-13 00:00:00-04:00,121.54648377421124,123.07825403932372,121.23427605914434,121.92698669433594,105861300,0.0,0.0,AAPL
2021-05-14 00:00:00-04:00,123.1758262404007,124.7758918234003,122.78556470814284,124.34660339355469,81918000,0.0,0.0,AAPL
2021-05-17 00:00:00-04:00,123.73193826034131,123.83926036065176,122.12211419930365,123.19532775878906,74244600,0.0,0.0,AAPL
2021-05-18 00:00:00-04:00,123.47825121325309,123.89778097564653,121.7415955505699,121.80989074707031,63342900,0.0,0.0,AAPL
2021-05-19 00:00:00-04:00,120.16105765432343,121.87819629608094,119.86835967667767,121.65380096435547,92612000,0.0,0.0,AAPL
2021-05-20 00:00:00-04:00,122.18065274217139,124.61001915730156,122.05381347828964,124.20999908447266,76857100,0.0,0.0,AAPL
2021-05-21 00:00:00-04:00,124.70757329750661,124.88319058200729,122.16112639405591,122.37577056884766,79295400,0.0,0.0,AAPL
2021-05-24 00:00:00-04:00,122.94166434682049,124.82466923282675,122.87336914136405,124.00511932373047,63092900,0.0,0.0,AAPL
2021-05-25 00:00:00-04:00,124.70759385237946,125.19542633961541,123.24411872152993,123.80999755859375,72009500,0.0,0.0,AAPL
2021-05-26 00:00:00-04:00,123.86853731776313,124.28806716363906,123.34168536408502,123.76121520996094,56575900,0.0,0.0,AAPL
2021-05-27 00:00:00-04:00,123.36118872845968,124.5319657543007,122.03430412924318,122.22943115234375,94625600,0.0,0.0,AAPL
2021-05-28 00:00:00-04:00,122.51236771666937,122.73677048730885,121.51720801205188,121.57574462890625,71311100,0.0,0.0,AAPL
2021-06-01 00:00:00-04:00,122.03430717883234,122.2977294109628,120.92206674340329,121.2537841796875,67637100,0.0,0.0,AAPL
2021-06-02 00:00:00-04:00,121.253779962891,122.19040306312083,121.02938463288338,122.01478576660156,59278900,0.0,0.0,AAPL
2021-06-03 00:00:00-04:00,121.64403199734149,121.80989069682863,120.13177164794705,120.53179168701172,76229200,0.0,0.0,AAPL
2021-06-04 00:00:00-04:00,121.04889463757115,123.08800699874061,120.83425044759345,122.82457733154297,75169300,0.0,0.0,AAPL
2021-06-07 00:00:00-04:00,123.09775754946514,123.24410653680496,121.7903901347652,122.83433532714844,71057600,0.0,0.0,AAPL
2021-06-08 00:00:00-04:00,123.51730209755509,125.33201933627309,123.1367991511912,123.65389251708984,74403800,0.0,0.0,AAPL
2021-06-09 00:00:00-04:00,124.11242420165917,124.63927604647924,123.43922338156383,124.03437042236328,56877900,0.0,0.0,AAPL
2021-06-10 00:00:00-04:00,123.92705266664278,125.06856875877892,122.87335638380547,123.03921508789062,71186400,0.0,0.0,AAPL
2021-06-11 00:00:00-04:00,123.44899075181716,124.33683580636276,123.02946096276283,124.2490234375,53522400,0.0,0.0,AAPL
2021-06-14 00:00:00-04:00,124.70755558634418,127.36131675668122,123.97581824545021,127.30278015136719,96906500,0.0,0.0,AAPL
2021-06-15 00:00:00-04:00,126.77596672295411,127.41989931286103,126.23935623136502,126.48326873779297,62746300,0.0,0.0,AAPL
2021-06-16 00:00:00-04:00,127.19548678307785,127.7028289556805,125.33200658203938,126.98084259033203,91815000,0.0,0.0,AAPL
2021-06-17 00:00:00-04:00,126.6393832290609,129.3224209462561,126.49302678487064,128.58091735839844,96721700,0.0,0.0,AAPL
2021-06-18 00:00:00-04:00,127.52721480091387,128.30772287123602,127.06865812161917,127.2833023071289,108953300,0.0,0.0,AAPL
2021-06-21 00:00:00-04:00,127.12720634134745,129.18582857227696,126.06375134431808,129.07850646972656,79663300,0.0,0.0,AAPL
2021-06-22 00:00:00-04:00,128.9126165646152,130.81513075216756,128.4150256244004,130.71755981445312,74783600,0.0,0.0,AAPL
2021-06-23 00:00:00-04:00,130.51268434910727,131.04929474301073,129.98582509428016,130.4443817138672,60214200,0.0,0.0,AAPL
2021-06-24 00:00:00-04:00,131.17613794325877,131.36151382298493,129.69314579268672,130.16146850585938,68711000,0.0,0.0,AAPL
2021-06-25 00:00:00-04:00,130.21025787505408,130.6297802366699,129.5760764313894,129.8687744140625,70783700,0.0,0.0,AAPL
2021-06-28 00:00:00-04:00,130.1615023600917,131.95669523246048,130.10296572752944,131.49813842773438,62111300,0.0,0.0,AAPL
2021-06-29 00:00:00-04:00,131.51763255879192,133.16648356087228,131.07859300425446,133.0103759765625,64556100,0.0,0.0,AAPL
2021-06-30 00:00:00-04:00,132.8542586809143,134.0640700400228,132.56156070353867,133.62503051757812,63261400,0.0,0.0,AAPL
2021-07-01 00:00:00-04:00,133.27379128495963,133.98601159157678,132.4542339993765,133.92747497558594,52485800,0.0,0.0,AAPL
2021-07-02 00:00:00-04:00,134.54213509862615,136.59100614570704,134.39579354693674,136.55198669433594,78852600,0.0,0.0,AAPL
2021-07-06 00:00:00-04:00,136.65931393358588,139.6643030810213,136.65931393358588,138.56182861328125,108181800,0.0,0.0,AAPL
2021-07-07 00:00:00-04:00,140.04478004189397,141.36191336128311,139.1862182535438,141.04971313476562,104911600,0.0,0.0,AAPL
2021-07-08 00:00:00-04:00,138.13252320539087,140.55213093920304,137.24467816832617,139.75210571289062,105575500,0.0,0.0,AAPL
2021-07-09 00:00:00-04:00,139.27404907544525,142.10342835570765,139.17647811244083,141.5765838623047,99890800,0.0,0.0,AAPL
2021-07-12 00:00:00-04:00,142.64979816390084,142.75712026323748,140.49360503622404,140.98143005371094,76299700,0.0,0.0,AAPL
2021-07-13 00:00:00-04:00,140.5228312484694,143.869317607253,140.1325773062874,142.0936279296875,100827100,0.0,0.0,AAPL
2021-07-14 00:00:00-04:00,144.49378305932458,145.92798987044893,144.08399692422722,145.51820373535156,127050800,0.0,0.0,AAPL
2021-07-15 00:00:00-04:00,145.606036124653,146.3475248913628,143.50837933553277,144.86453247070312,106820300,0.0,0.0,AAPL
2021-07-16 00:00:00-04:00,144.84501166670194,146.11334481046933,142.32783277394142,142.82540893554688,93251400,0.0,0.0,AAPL
2021-07-19 00:00:00-04:00,140.24968646910114,140.56190161268026,138.2203326975493,138.98133850097656,121434600,0.0,0.0,AAPL
2021-07-20 00:00:00-04:00,139.96676145319105,143.518127007473,139.47893643261804,142.59124755859375,96350000,0.0,0.0,AAPL
2021-07-21 00:00:00-04:00,141.98635160042446,142.57174758950413,141.10827250404336,141.85951232910156,74993500,0.0,0.0,AAPL
2021-07-22 00:00:00-04:00,142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,77338200,0.0,0.0,AAPL
2021-07-23 00:00:00-04:00,143.95716474814094,145.0986734955369,143.34250046599004,144.94256591796875,71447400,0.0,0.0,AAPL
2021-07-26 00:00:00-04:00,144.65960672609336,146.1816181027515,144.10347916841854,145.36207580566406,72434100,0.0,0.0,AAPL
2021-07-27 00:00:00-04:00,145.48888924785527,145.5767090416399,142.00582730291055,143.1961212158203,104818600,0.0,0.0,AAPL
2021-07-28 00:00:00-04:00,141.28386358886817,143.39127100475073,139.06913408549428,141.44972229003906,118931200,0.0,0.0,AAPL
2021-07-29 00:00:00-04:00,141.16676365158,142.98147276847027,141.0594415843949,142.0936279296875,56699500,0.0,0.0,AAPL
2021-07-30 00:00:00-04:00,140.86434605990442,142.76686050541852,140.60091640214495,142.3083038330078,70440600,0.0,0.0,AAPL
2021-08-02 00:00:00-04:00,142.7961507964113,143.3717807887823,141.7131785780533,141.9766082763672,62880000,0.0,0.0,AAPL
2021-08-03 00:00:00-04:00,142.2595139229218,144.43520909857267,141.64484970305608,143.7717742919922,64786600,0.0,0.0,AAPL
2021-08-04 00:00:00-04:00,143.68399557594776,144.19132291330385,142.71809660960577,143.3717803955078,56368300,0.0,0.0,AAPL
2021-08-05 00:00:00-04:00,143.40104166770632,144.2401013148973,142.61076750096896,143.47909545898438,46397700,0.0,0.0,AAPL
2021-08-06 00:00:00-04:00,143.00033556159832,143.74293525391155,142.29681378591434,142.79513549804688,54126800,0.22,0.0,AAPL
2021-08-09 00:00:00-04:00,142.853744492803,143.34230040071924,142.18931561461758,142.7462615966797,48908700,0.0,0.0,AAPL
2021-08-10 00:00:00-04:00,143.08824157374232,144.32917762337323,141.97433481779836,142.26747131347656,69023100,0.0,0.0,AAPL
2021-08-11 00:00:00-04:00,142.7071990606952,143.3618622586966,142.19909668704307,142.52154541015625,48493500,0.0,0.0,AAPL
2021-08-12 00:00:00-04:00,142.84394884807298,145.63848865290169,142.5019538202862,145.48214721679688,72282600,0.0,0.0,AAPL
2021-08-13 00:00:00-04:00,145.56030288592572,146.0195464885417,144.8763278106057,145.6873321533203,59375000,0.0,0.0,AAPL
2021-08-16 00:00:00-04:00,145.1401675406519,147.72952253031957,143.1175540441941,147.66111755371094,103296000,0.0,0.0,AAPL
2021-08-17 00:00:00-04:00,146.79151932278535,148.20832862251999,145.67761233221978,146.75244140625,92229700,0.0,0.0,AAPL
2021-08-18 00:00:00-04:00,146.37133747643588,147.2702784625577,142.8048707810112,143.01007080078125,86326000,0.0,0.0,AAPL
2021-08-19 00:00:00-04:00,141.71052547158095,144.61254875765684,141.19265740190144,143.34230041503906,86960300,0.0,0.0,AAPL
2021-08-20 00:00:00-04:00,144.06532310737114,145.10105892019794,143.42042593388106,144.79815673828125,60549600,0.0,0.0,AAPL
2021-08-23 00:00:00-04:00,144.91548149010904,146.75245686116517,144.50509623031814,146.283447265625,60131800,0.0,0.0,AAPL
2021-08-24 00:00:00-04:00,146.02932738546966,147.40705833624506,145.73619092005404,146.1954345703125,48606400,0.0,0.0,AAPL
2021-08-25 00:00:00-04:00,146.3811188443998,146.8794554129226,144.41712946066949,144.9643096923828,58991300,0.0,0.0,AAPL
2021-08-26 00:00:00-04:00,144.95454377317253,145.70690913613237,144.13375851701343,144.16307067871094,48597200,0.0,0.0,AAPL
2021-08-27 00:00:00-04:00,144.10446179134948,145.34539810446006,143.46934500714787,145.19883728027344,55802400,0.0,0.0,AAPL
2021-08-30 00:00:00-04:00,145.58966053577964,149.97689795560206,145.20858752404757,149.6153564453125,90956700,0.0,0.0,AAPL
2021-08-31 00:00:00-04:00,149.1658935130071,149.30268857096087,147.82724018566304,148.35488891601562,86453100,0.0,0.0,AAPL
2021-09-01 00:00:00-04:00,149.33200056452,151.43278500420377,148.85321040744938,149.01931762695312,80313700,0.0,0.0,AAPL
2021-09-02 00:00:00-04:00,150.34817499884036,151.17872592141705,148.91181958328025,150.13320922851562,71115500,0.0,0.0,AAPL
2021-09-03 00:00:00-04:00,150.24067718201943,151.09077442910467,149.58601418638187,150.76832580566406,57808700,0.0,0.0,AAPL
2021-09-07 00:00:00-04:00,151.42301943650597,153.660598936694,150.85629279363835,153.10365295410156,82278300,0.0,0.0,AAPL
2021-09-08 00:00:00-04:00,153.38699333617137,153.44561765373206,150.4556581818044,151.55979919433594,74420200,0.0,0.0,AAPL
2021-09-09 00:00:00-04:00,151.9310910707807,152.5368955037672,150.42633082753412,150.54359436035156,57305700,0.0,0.0,AAPL
2021-09-10 00:00:00-04:00,151.45231569560596,151.9213251437336,145.2965089144569,145.56033325195312,140893200,0.0,0.0,AAPL
2021-09-13 00:00:00-04:00,147.18234237769772,147.95425407222461,145.34536758274155,146.12705993652344,102404300,0.0,0.0,AAPL
2021-09-14 00:00:00-04:00,146.90876744705565,147.61228914708835,143.54750041568678,144.72979736328125,109296300,0.0,0.0,AAPL
2021-09-15 00:00:00-04:00,145.15972903193406,146.01959220126037,143.01985176888803,145.6189727783203,83281300,0.0,0.0,AAPL
2021-09-16 00:00:00-04:00,145.0424802595639,145.56034832894838,143.85040265204483,145.38446044921875,68034100,0.0,0.0,AAPL
2021-09-17 00:00:00-04:00,145.41378761722353,145.41378761722353,142.4238129361749,142.71694946289062,129868800,0.0,0.0,AAPL
2021-09-20 00:00:00-04:00,140.50865153615536,141.5248410433877,138.03656037257468,139.6683349609375,123478900,0.0,0.0,AAPL
2021-09-21 00:00:00-04:00,140.6356964105484,141.29037444715544,139.51202378684255,140.1471405029297,75834000,0.0,0.0,AAPL
2021-09-22 00:00:00-04:00,141.14379903633161,143.07847626004042,140.41096517330857,142.5117645263672,76404300,0.0,0.0,AAPL
2021-09-23 00:00:00-04:00,143.29341147385273,143.71357721861844,142.30653411634987,143.46929931640625,64838200,0.0,0.0,AAPL
2021-09-24 00:00:00-04:00,142.32606533068824,144.0946347683932,142.22834821641814,143.55722045898438,53477900,0.0,0.0,AAPL
2021-09-27 00:00:00-04:00,142.14044174425882,142.61923184992318,140.52821338546616,142.042724609375,74150700,0.0,0.0,AAPL
2021-09-28 00:00:00-04:00,139.9712677848058,141.43693551030117,138.44697573581755,138.6619415283203,108972300,0.0,0.0,AAPL
2021-09-29 00:00:00-04:00,139.2091369382953,141.14381437221513,138.7792053064143,139.56089782714844,74602000,0.0,0.0,AAPL
2021-09-30 00:00:00-04:00,140.37187163149707,141.075393254431,138.04634099404652,138.2613067626953,89056700,0.0,0.0,AAPL
2021-10-01 00:00:00-04:00,138.65216064526572,139.64881887167329,135.9260252404235,139.38499450683594,94639600,0.0,0.0,AAPL
2021-10-04 00:00:00-04:00,138.51535016597074,138.95506236159227,135.1052398519007,135.955322265625,98322000,0.0,0.0,AAPL
2021-10-05 00:00:00-04:00,136.29731756814027,138.9843747661612,136.17028827499877,137.88023376464844,80861100,0.0,0.0,AAPL
2021-10-06 00:00:00-04:00,136.27778622694314,138.8964387383312,135.20295726507902,138.7498779296875,83221100,0.0,0.0,AAPL
2021-10-07 00:00:00-04:00,139.78558344753552,140.91903648455812,139.453369081024,140.01031494140625,61732700,0.0,0.0,AAPL
2021-10-08 00:00:00-04:00,140.73341358342566,140.87997439192273,139.2970580219821,139.6292724609375,58773200,0.0,0.0,AAPL
2021-10-11 00:00:00-04:00,139.0137022391212,141.49555969160025,138.56422424355534,139.5413360595703,64452200,0.0,0.0,AAPL
2021-10-12 00:00:00-04:00,139.9517211619384,139.97126757292082,137.8118439004276,138.27108764648438,73035900,0.0,0.0,AAPL
2021-10-13 00:00:00-04:00,138.00726310614547,138.16358964828814,136.0139468710265,137.684814453125,78762700,0.0,0.0,AAPL
2021-10-14 00:00:00-04:00,138.85737578524592,140.58686806127858,138.27110266842462,140.4696044921875,69907100,0.0,0.0,AAPL
2021-10-15 00:00:00-04:00,140.47935479013262,141.58348088448486,140.22529620330172,141.5248565673828,67940300,0.0,0.0,AAPL
2021-10-18 00:00:00-04:00,140.1666423418905,143.4790497458413,139.88328656577576,143.19569396972656,85589200,0.0,0.0,AAPL
2021-10-19 00:00:00-04:00,143.64518755891186,145.75575243725564,143.1957245202807,145.35513305664062,76378900,0.0,0.0,AAPL
2021-10-20 00:00:00-04:00,145.29649358936246,146.3224637629304,144.7297670657769,145.8436737060547,58418800,0.0,0.0,AAPL
2021-10-21 00:00:00-04:00,145.40399172614036,146.21499623763387,144.4855043297612,146.05865478515625,61421000,0.0,0.0,AAPL
2021-10-22 00:00:00-04:00,146.26385487822307,146.74263007605518,145.23788459644618,145.2867431640625,58883400,0.0,0.0,AAPL
2021-10-25 00:00:00-04:00,145.27696242983234,145.95117189778182,144.24122639888336,145.23788452148438,50720600,0.0,0.0,AAPL
2021-10-26 00:00:00-04:00,145.91209424092938,147.38752756365847,145.5994113354405,145.90232849121094,60893400,0.0,0.0,AAPL
2021-10-27 00:00:00-04:00,145.94142163499626,146.30294823636,145.0913391249601,145.44309997558594,56094900,0.0,0.0,AAPL
2021-10-28 00:00:00-04:00,146.39092962269518,149.6642459356878,146.29321245712387,149.07798767089844,100077900,0.0,0.0,AAPL
2021-10-29 00:00:00-04:00,143.85040287273776,146.5081482073945,143.0589446865979,146.37135314941406,124953200,0.0,0.0,AAPL
2021-11-01 00:00:00-04:00,145.57989504750188,146.2736360885386,144.41712959922393,145.5505828857422,74588300,0.0,0.0,AAPL
2021-11-02 00:00:00-04:00,145.25744630214584,148.10084526807523,145.24766564186768,146.58631896972656,69122000,0.0,0.0,AAPL
